.mag.0,.mag.1,.mag.2
-328,-4865,5151
-328,-4865,5151
-328,-4865,5151
-394,-4945,5191
-394,-4945,5191
-394,-4945,5191
-394,-4945,5191
-405,-5021,5133
-405,-5021,5133
-405,-5021,5133
-440,-5084,5133
-440,-5084,5133
-440,-5084,5133
-504,-5171,5146
-504,-5171,5146
-504,-5171,5146
-504,-5171,5146
-502,-5230,5146
-502,-5230,5146
-502,-5230,5146
-509,-5303,5125
-509,-5303,5125
-509,-5303,5125
-509,-5303,5125
-562,-5402,5086
-562,-5402,5086
-562,-5402,5086
-579,-5465,5077
-579,-5465,5077
-579,-5465,5077
-579,-5465,5077
-596,-5527,5083
-596,-5527,5083
-596,-5527,5083
-608,-5614,5056
-608,-5614,5056
-608,-5614,5056
-620,-5689,5048
-620,-5689,5048
-620,-5689,5048
-620,-5689,5048
-610,-5762,5055
-610,-5762,5055
-610,-5762,5055
-610,-5762,5055
-610,-5827,5035
-610,-5827,5035
-610,-5827,5035
-622,-5913,5020
-622,-5913,5020
-622,-5913,5020
-628,-5987,5042
-628,-5987,5042
-628,-5987,5042
-628,-5987,5042
-637,-6053,4977
-637,-6053,4977
-637,-6053,4977
-616,-6137,4996
-616,-6137,4996
-616,-6137,4996
-616,-6137,4996
-601,-6241,5019
-601,-6241,5019
-601,-6241,5019
-601,-6241,5019
-605,-6355,5011
-605,-6355,5011
-605,-6355,5011
-598,-6420,5010
-598,-6420,5010
-598,-6420,5010
-598,-6420,5010
-588,-6453,5049
-588,-6453,5049
-588,-6453,5049
-583,-6485,5093
-583,-6485,5093
-583,-6485,5093
-619,-6523,5104
-619,-6523,5104
-619,-6523,5104
-619,-6523,5104
-594,-6569,5113
-594,-6569,5113
-594,-6569,5113
-589,-6612,5174
-589,-6612,5174
-589,-6612,5174
-600,-6658,5150
-600,-6658,5150
-600,-6658,5150
-600,-6658,5150
-599,-6695,5184
-599,-6695,5184
-599,-6695,5184
-602,-6735,5177
-602,-6735,5177
-602,-6735,5177
-602,-6735,5177
-589,-6808,5215
-589,-6808,5215
-589,-6808,5215
-582,-6865,5221
-582,-6865,5221
-582,-6865,5221
-562,-6937,5226
-562,-6937,5226
-562,-6937,5226
-540,-6998,5252
-540,-6998,5252
-540,-6998,5252
-540,-6998,5252
-514,-7046,5300
-514,-7046,5300
-514,-7046,5300
-514,-7046,5300
-497,-7156,5328
-497,-7156,5328
-497,-7156,5328
-491,-7255,5343
-491,-7255,5343
-491,-7255,5343
-491,-7255,5343
-425,-7349,5442
-425,-7349,5442
-425,-7349,5442
-413,-7434,5528
-413,-7434,5528
-413,-7434,5528
-413,-7434,5528
-389,-7508,5604
-389,-7508,5604
-389,-7508,5604
-348,-7580,5624
-348,-7580,5624
-348,-7580,5624
-348,-7580,5624
-302,-7630,5690
-302,-7630,5690
-302,-7630,5690
-295,-7695,5701
-295,-7695,5701
-295,-7695,5701
-295,-7695,5701
-250,-7743,5749
-250,-7743,5749
-250,-7743,5749
-205,-7818,5797
-205,-7818,5797
-205,-7818,5797
-205,-7818,5797
-119,-7917,5874
-119,-7917,5874
-119,-7917,5874
-119,-7917,5874
-66,-7991,5902
-66,-7991,5902
-66,-7991,5902
24,-8075,5961
24,-8075,5961
24,-8075,5961
24,-8075,5961
64,-8165,6005
64,-8165,6005
64,-8165,6005
169,-8253,6094
169,-8253,6094
169,-8253,6094
244,-8334,6198
244,-8334,6198
244,-8334,6198
244,-8334,6198
342,-8389,6231
342,-8389,6231
342,-8389,6231
391,-8441,6303
391,-8441,6303
391,-8441,6303
413,-8420,6308
413,-8420,6308
413,-8420,6308
413,-8420,6308
467,-8460,6329
467,-8460,6329
467,-8460,6329
499,-8437,6349
499,-8437,6349
499,-8437,6349
499,-8437,6349
467,-8440,6370
467,-8440,6370
467,-8440,6370
495,-8441,6355
495,-8441,6355
495,-8441,6355
495,-8441,6355
498,-8473,6355
498,-8473,6355
498,-8473,6355
515,-8470,6381
515,-8470,6381
515,-8470,6381
545,-8469,6368
545,-8469,6368
545,-8469,6368
545,-8469,6368
542,-8500,6390
542,-8500,6390
542,-8500,6390
558,-8516,6398
558,-8516,6398
558,-8516,6398
558,-8516,6398
557,-8524,6442
557,-8524,6442
557,-8524,6442
621,-8537,6460
621,-8537,6460
621,-8537,6460
617,-8540,6419
617,-8540,6419
617,-8540,6419
617,-8540,6419
652,-8570,6444
652,-8570,6444
652,-8570,6444
664,-8538,6482
664,-8538,6482
664,-8538,6482
714,-8593,6498
714,-8593,6498
714,-8593,6498
714,-8593,6498
730,-8576,6516
730,-8576,6516
730,-8576,6516
759,-8612,6547
759,-8612,6547
759,-8612,6547
759,-8612,6547
800,-8617,6577
800,-8617,6577
800,-8617,6577
832,-8636,6603
832,-8636,6603
832,-8636,6603
832,-8636,6603
842,-8663,6638
842,-8663,6638
842,-8663,6638
871,-8615,6617
871,-8615,6617
871,-8615,6617
911,-8663,6599
911,-8663,6599
911,-8663,6599
911,-8663,6599
908,-8660,6627
908,-8660,6627
908,-8660,6627
966,-8702,6618
966,-8702,6618
966,-8702,6618
966,-8702,6618
969,-8696,6626
969,-8696,6626
969,-8696,6626
969,-8696,6626
991,-8708,6590
991,-8708,6590
991,-8708,6590
1013,-8721,6564
1013,-8721,6564
1013,-8721,6564
1013,-8721,6564
1045,-8762,6593
1045,-8762,6593
1045,-8762,6593
1045,-8762,6593
1073,-8733,6620
1073,-8733,6620
1073,-8733,6620
1073,-8733,6575
1077,-8783,6575
1077,-8783,6575
1077,-8783,6575
1116,-8807,6603
1116,-8807,6603
1116,-8807,6603
1116,-8807,6603
1159,-8796,6569
1159,-8796,6569
1159,-8796,6569
1159,-8796,6569
1181,-8795,6559
1181,-8795,6559
1181,-8795,6559
1195,-8814,6612
1195,-8814,6612
1195,-8814,6612
1195,-8814,6612
1211,-8805,6572
1211,-8805,6572
1211,-8805,6572
1211,-8805,6572
1239,-8812,6617
1239,-8812,6617
1239,-8812,6617
1239,-8812,6617
1269,-8821,6646
1269,-8821,6646
1269,-8821,6646
1289,-8828,6637
1289,-8828,6637
1289,-8828,6637
1289,-8828,6637
1303,-8816,6632
1303,-8816,6632
1303,-8816,6632
1303,-8816,6632
1356,-8822,6639
1356,-8822,6639
1356,-8822,6639
1356,-8822,6639
1393,-8835,6694
1393,-8835,6694
1393,-8835,6694
1452,-8826,6743
1452,-8826,6743
1452,-8826,6743
1452,-8826,6743
1488,-8829,6742
1488,-8829,6742
1488,-8829,6742
1488,-8829,6742
1559,-8827,6795
1559,-8827,6795
1559,-8827,6795
1559,-8827,6795
1610,-8844,6825
1610,-8844,6825
1610,-8844,6825
1662,-8863,6855
1662,-8863,6855
1906,-8804,7023
1906,-8804,7023
1906,-8804,7023
1987,-8784,7068
1987,-8784,7068
1987,-8784,7068
1987,-8784,7068
2105,-8808,7094
2105,-8808,7094
2105,-8808,7094
2170,-8767,7180
2170,-8767,7180
2170,-8767,7180
2170,-8767,7180
2270,-8760,7166
2270,-8760,7166
2270,-8760,7166
2365,-8748,7176
2365,-8748,7176
2365,-8748,7176
2365,-8748,7176
2436,-8728,7245
2436,-8728,7245
2436,-8728,7245
2573,-8710,7218
2573,-8710,7218
2573,-8710,7218
2573,-8710,7218
2655,-8707,7249
2655,-8707,7249
2655,-8707,7249
2742,-8667,7217
2742,-8667,7217
2742,-8667,7217
2839,-8661,7231
2839,-8661,7231
2839,-8661,7231
2839,-8661,7231
2950,-8630,7233
2950,-8630,7233
2950,-8630,7233
3004,-8632,7178
3004,-8632,7178
3004,-8632,7178
3004,-8632,7178
3090,-8616,7167
3090,-8616,7167
3090,-8616,7167
3182,-8610,7126
3182,-8610,7126
3182,-8610,7126
3182,-8610,7126
3259,-8596,7103
3259,-8596,7103
3259,-8596,7103
3316,-8571,7098
3316,-8571,7098
3316,-8571,7098
3440,-8533,7060
3440,-8533,7060
3440,-8533,7060
3440,-8533,7060
3535,-8474,7062
3535,-8474,7062
3535,-8474,7062
3535,-8474,7062
3642,-8446,6996
3642,-8446,6996
3642,-8446,6996
3751,-8388,6956
3751,-8388,6956
3751,-8388,6956
3751,-8388,6956
3836,-8341,6943
3836,-8341,6943
3836,-8341,6943
3836,-8341,6896
3922,-8266,6896
3922,-8266,6896
3922,-8266,6896
4040,-8169,6860
4040,-8169,6860
4040,-8169,6860
4128,-8114,6822
4128,-8114,6822
4128,-8114,6822
4128,-8114,6822
4206,-8054,6787
4206,-8054,6787
4206,-8054,6787
4206,-8054,6787
4290,-7992,6694
4290,-7992,6694
4290,-7992,6694
4368,-7925,6620
4368,-7925,6620
4368,-7925,6620
4368,-7925,6620
4441,-7844,6582
4441,-7844,6582
4441,-7844,6582
4478,-7784,6490
4478,-7784,6490
4478,-7784,6490
4582,-7761,6414
4582,-7761,6414
4582,-7761,6414
4582,-7761,6414
4633,-7669,6313
4633,-7669,6313
4633,-7669,6313
4723,-7628,6227
4723,-7628,6227
4723,-7628,6227
4741,-7559,6150
4741,-7559,6150
4741,-7559,6150
4741,-7559,6150
4807,-7503,6064
4807,-7503,6064
4807,-7503,6064
4822,-7426,5951
4822,-7426,5951
4822,-7426,5951
4822,-7426,5951
4859,-7346,5876
4859,-7346,5876
4859,-7346,5876
4892,-7315,5801
4892,-7315,5801
4892,-7315,5801
4892,-7315,5801
4910,-7263,5692
4910,-7263,5692
4910,-7263,5692
4909,-7207,5633
4909,-7207,5633
4909,-7207,5633
4909,-7207,5633
4937,-7174,5543
4937,-7174,5543
4937,-7174,5543
4915,-7162,5487
4915,-7162,5487
4915,-7162,5487
4915,-7162,5487
4919,-7129,5437
4919,-7129,5437
4919,-7129,5437
4929,-7128,5406
4929,-7128,5406
4929,-7128,5406
4929,-7128,5406
4924,-7102,5362
4924,-7102,5362
4924,-7102,5362
4909,-7105,5361
4909,-7105,5361
4909,-7105,5361
4905,-7103,5305
4905,-7103,5305
4905,-7103,5305
4882,-7099,5285
4882,-7099,5285
4882,-7099,5285
4882,-7099,5285
4907,-7068,5214
4907,-7068,5214
4907,-7068,5214
4887,-7058,5144
4887,-7058,5144
4887,-7058,5144
4887,-7058,5144
4893,-7043,5095
4893,-7043,5095
4893,-7043,5095
4892,-7000,5063
4892,-7000,5063
4892,-7000,5063
4892,-7000,5063
4896,-7006,4986
4896,-7006,4986
4896,-7006,4986
4853,-6987,4923
4853,-6987,4923
4853,-6987,4923
4853,-6987,4923
4862,-6966,4922
4862,-6966,4922
4862,-6966,4922
4845,-6944,4841
4845,-6944,4841
4845,-6944,4841
4845,-6944,4841
4830,-6903,4791
4830,-6903,4791
4830,-6903,4791
4817,-6921,4765
4817,-6921,4765
4817,-6921,4765
4817,-6921,4765
4837,-6924,4740
4837,-6924,4740
4837,-6924,4740
4806,-6877,4702
4806,-6877,4702
4806,-6877,4702
4809,-6851,4722
4809,-6851,4722
4809,-6851,4722
4809,-6851,4722
4800,-6831,4662
4800,-6831,4662
4800,-6831,4662
4800,-6831,4662
4788,-6810,4618
4788,-6810,4618
4788,-6810,4618
4788,-6810,4618
4755,-6788,4568
4755,-6788,4568
4755,-6788,4568
4742,-6744,4499
4742,-6744,4499
4742,-6744,4499
4742,-6744,4499
4695,-6702,4432
4695,-6702,4432
4695,-6702,4432
4695,-6702,4432
4658,-6706,4387
4658,-6706,4387
4658,-6706,4387
4658,-6706,4387
4632,-6691,4319
4632,-6691,4319
4632,-6691,4319
4593,-6668,4246
4593,-6668,4246
4593,-6668,4246
4593,-6668,4246
4563,-6655,4194
4563,-6655,4194
4563,-6655,4194
4476,-6651,4108
4476,-6651,4108
4476,-6651,4108
4476,-6651,4108
4439,-6625,4016
4439,-6625,4016
4439,-6625,4016
4405,-6612,3945
4405,-6612,3945
4405,-6612,3945
4405,-6584,3909
4365,-6584,3909
4365,-6584,3909
4365,-6584,3909
4312,-6593,3832
4312,-6593,3832
4312,-6593,3832
4273,-6595,3792
4273,-6595,3792
4273,-6595,3792
4248,-6600,3741
4248,-6600,3741
4248,-6600,3741
4248,-6600,3741
4175,-6620,3691
4175,-6620,3691
4175,-6620,3691
4106,-6593,3664
4106,-6593,3664
4106,-6593,3664
4044,-6571,3539
4044,-6571,3539
4044,-6571,3539
4044,-6571,3539
3984,-6592,3524
3984,-6592,3524
3984,-6592,3524
3946,-6563,3492
3946,-6563,3492
3946,-6563,3492
3946,-6563,3492
3870,-6571,3428
3870,-6571,3428
3870,-6571,3428
3800,-6605,3354
3800,-6605,3354
3800,-6605,3354
3678,-6610,3275
3678,-6610,3275
3678,-6610,3275
3678,-6610,3275
3553,-6621,3191
3553,-6621,3191
3553,-6621,3191
3441,-6631,3176
3441,-6631,3176
3441,-6631,3176
3441,-6631,3176
3328,-6637,3124
3328,-6637,3124
3328,-6637,3124
3244,-6685,3052
3244,-6685,3052
3244,-6685,3052
3244,-6685,3052
3118,-6667,3021
3118,-6667,3021
3118,-6667,3021
3028,-6670,3008
3028,-6670,3008
3028,-6670,3008
2926,-6653,2974
2926,-6653,2974
2926,-6653,2974
2926,-6653,2974
2803,-6663,2918
2803,-6663,2918
2803,-6663,2918
2689,-6691,2914
2689,-6691,2914
2689,-6691,2914
2689,-6691,2914
2576,-6666,2876
2576,-6666,2876
2576,-6666,2876
2576,-6666,2876
2466,-6663,2881
2466,-6663,2881
2466,-6663,2881
2308,-6686,2894
2308,-6686,2894
2308,-6686,2894
2308,-6686,2894
2146,-6680,2891
2146,-6680,2891
2146,-6680,2891
1994,-6667,2889
1994,-6667,2889
1994,-6667,2889
1843,-6698,2917
1843,-6698,2917
1843,-6698,2917
1843,-6698,2917
1672,-6687,2963
1672,-6687,2963
1672,-6687,2963
1519,-6661,3022
1519,-6661,3022
1519,-6661,3022
1519,-6661,3022
1337,-6696,3066
1337,-6696,3066
1337,-6696,3066
1185,-6649,3136
1185,-6649,3136
1185,-6649,3136
1185,-6649,3136
1012,-6653,3181
1012,-6653,3181
1012,-6653,3181
825,-6653,3247
825,-6653,3247
825,-6653,3247
825,-6653,3247
680,-6625,3340
680,-6625,3340
680,-6625,3340
564,-6613,3414
564,-6613,3414
564,-6613,3414
564,-6613,3414
468,-6616,3499
468,-6616,3499
468,-6616,3499
328,-6593,3610
328,-6593,3610
328,-6593,3610
328,-6593,3610
257,-6579,3682
257,-6579,3682
257,-6579,3682
160,-6589,3743
160,-6589,3743
160,-6589,3743
160,-6589,3743
64,-6554,3815
64,-6554,3815
64,-6554,3815
64,-6554,3815
8,-6577,3917
8,-6577,3917
8,-6577,3917
-106,-6590,4043
-106,-6590,4043
-106,-6590,4043
-106,-6590,4043
-212,-6584,4180
-212,-6584,4180
-212,-6584,4180
-212,-6584,4180
-291,-6582,4309
-291,-6582,4309
-291,-6582,4309
-291,-6582,4309
-398,-6580,4487
-398,-6580,4487
-398,-6580,4487
-465,-6558,4637
-465,-6558,4637
-465,-6558,4637
-465,-6558,4637
-537,-6534,4723
-537,-6534,4723
-537,-6534,4723
-560,-6503,4831
-560,-6503,4831
-560,-6503,4831
-597,-6474,4898
-597,-6474,4898
-597,-6474,4898
-597,-6474,4898
-634,-6455,4919
-634,-6455,4919
-634,-6455,4919
-617,-6406,4917
-617,-6406,4917
-617,-6406,4917
-617,-6406,4943
-649,-6390,4943
-649,-6390,4943
-649,-6390,4943
-661,-6328,5060
-661,-6328,5060
-661,-6328,5060
-661,-6328,5060
-694,-6278,5057
-694,-6278,5057
-694,-6278,5057
-680,-6227,5100
-680,-6227,5100
-680,-6227,5100
-680,-6227,5100
-711,-6163,5160
-711,-6163,5160
-711,-6163,5160
-711,-6163,5160
-716,-6158,5214
-716,-6158,5214
-716,-6158,5214
-716,-6158,5214
-731,-6106,5246
-731,-6106,5246
-731,-6106,5246
-730,-6062,5302
-730,-6062,5302
-730,-6062,5302
-730,-6062,5302
-722,-5986,5293
-722,-5986,5293
-722,-5986,5293
-738,-5964,5323
-738,-5964,5323
-738,-5964,5323
-738,-5964,5323
-729,-5930,5428
-729,-5930,5428
-729,-5930,5428
-748,-5878,5486
-748,-5878,5486
-748,-5878,5486
-779,-5862,5560
-779,-5862,5560
-779,-5862,5560
-779,-5862,5560
-718,-5845,5579
-718,-5845,5579
-718,-5845,5579
-718,-5845,5684
-753,-5801,5684
-753,-5801,5684
-753,-5801,5684
-743,-5808,5711
-743,-5808,5711
-743,-5808,5711
-743,-5808,5711
-728,-5785,5755
-728,-5785,5755
-728,-5785,5755
-720,-5779,5840
-720,-5779,5840
-720,-5779,5840
-720,-5779,5840
-733,-5810,5885
-733,-5810,5885
-733,-5810,5885
-733,-5810,5885
-725,-5797,5909
-725,-5797,5909
-725,-5797,5909
-725,-5797,5909
-732,-5829,5912
-732,-5829,5912
-732,-5829,5912
-732,-5829,5912
-744,-5844,5967
-744,-5844,5967
-744,-5844,5967
-752,-5855,5938
-752,-5855,5938
-752,-5855,5938
-752,-5855,5938
-733,-5888,5964
-733,-5888,5964
-733,-5888,5964
-733,-5888,5964
-766,-5904,6015
-762,-5960,6040
-734,-5963,6101
-734,-5963,6101
-734,-5963,6101
-734,-5963,6101
-763,-5956,6173
-763,-5956,6173
-763,-5956,6173
-763,-5956,6173
-739,-5957,6248
-739,-5957,6248
-739,-5957,6248
-739,-5957,6248
-690,-5901,6415
-690,-5901,6415
-690,-5901,6415
-668,-5921,6562
-668,-5921,6562
-668,-5921,6562
-668,-5921,6562
-612,-5903,6673
-612,-5903,6673
-612,-5903,6673
-612,-5903,6673
-570,-5892,6780
-570,-5892,6780
-570,-5892,6780
-555,-5867,6913
-555,-5867,6913
-555,-5867,6913
-555,-5867,6913
-476,-5850,7016
-476,-5850,7016
-476,-5850,7016
-448,-5860,7063
-448,-5860,7063
-448,-5860,7063
-396,-5873,7147
-396,-5873,7147
-396,-5873,7147
-396,-5873,7147
-347,-5851,7235
-347,-5851,7235
-347,-5851,7235
-298,-5881,7267
-298,-5881,7267
-298,-5881,7267
-298,-5881,7267
-239,-5901,7431
-239,-5901,7431
-239,-5901,7431
-167,-5922,7499
-167,-5922,7499
-167,-5922,7499
-167,-5922,7499
-91,-5954,7562
-91,-5954,7562
-91,-5954,7562
-15,-5979,7692
-15,-5979,7692
-15,-5979,7692
95,-6013,7797
95,-6013,7797
95,-6013,7797
95,-6013,7797
161,-6032,7928
161,-6032,7928
161,-6032,7928
314,-6040,7985
314,-6040,7985
314,-6040,7985
314,-6040,7985
447,-6075,8064
447,-6075,8064
447,-6075,8064
603,-6020,8190
603,-6020,8190
603,-6020,8190
603,-6020,8190
749,-6077,8257
749,-6077,8257
749,-6077,8257
749,-6077,8257
919,-6093,8296
919,-6093,8296
919,-6093,8296
1094,-6104,8393
1094,-6104,8393
1094,-6104,8393
1094,-6104,8393
1247,-6105,8423
1247,-6105,8423
1247,-6105,8423
1247,-6105,8423
1394,-6127,8463
1394,-6127,8463
1394,-6127,8463
1555,-6094,8466
1555,-6094,8466
1555,-6094,8466
1555,-6094,8466
1703,-6120,8504
1703,-6120,8504
1703,-6120,8504
1839,-6137,8486
1839,-6137,8486
1839,-6137,8486
1839,-6137,8486
1998,-6163,8510
1998,-6163,8510
1998,-6163,8510
2158,-6184,8514
2158,-6184,8514
2158,-6184,8514
2158,-6184,8514
2308,-6200,8512
2308,-6200,8512
2308,-6200,8512
2499,-6227,8462
2499,-6227,8462
2499,-6227,8462
2499,-6227,8462
2687,-6276,8409
2687,-6276,8409
2687,-6276,8409
2891,-6306,8342
2891,-6306,8342
2891,-6306,8342
2891,-6306,8342
3088,-6347,8288
3088,-6347,8288
3088,-6347,8288
3308,-6432,8166
3308,-6432,8166
3308,-6432,8166
3308,-6432,8166
3485,-6468,8049
3485,-6468,8049
3485,-6468,8049
3641,-6525,7955
3641,-6525,7955
3641,-6525,7955
3641,-6525,7955
3804,-6588,7823
3804,-6588,7823
3804,-6588,7823
3933,-6611,7712
3933,-6611,7712
3933,-6611,7712
3933,-6611,7586
4066,-6682,7586
4066,-6682,7586
4066,-6682,7586
4155,-6749,7506
4155,-6749,7506
4155,-6749,7506
4155,-6749,7506
4255,-6810,7378
4255,-6810,7378
4255,-6810,7378
4289,-6854,7297
4289,-6854,7297
4289,-6854,7297
4289,-6854,7297
4411,-6902,7203
4411,-6902,7203
4411,-6902,7203
4463,-6944,7133
4463,-6944,7133
4463,-6944,7133
4463,-6944,7133
4504,-7011,7033
4504,-7011,7033
4504,-7011,7033
4509,-7076,7019
4509,-7076,7019
4509,-7076,7019
4509,-7076,7019
4537,-7093,6966
4537,-7093,6966
4537,-7093,6966
4508,-7112,6975
4508,-7112,6975
4508,-7112,6975
4538,-7158,6935
4538,-7158,6935
4538,-7158,6935
4538,-7158,6935
4538,-7174,6888
4538,-7174,6888
4538,-7174,6888
4538,-7174,6888
4554,-7217,6871
4554,-7217,6871
4554,-7217,6871
4569,-7194,6847
4569,-7194,6847
4569,-7194,6847
4569,-7194,6847
4588,-7226,6807
4588,-7226,6807
4588,-7226,6807
4616,-7232,6766
4616,-7232,6766
4616,-7232,6766
4616,-7232,6766
4628,-7251,6700
4628,-7251,6700
4628,-7251,6700
4650,-7299,6672
4650,-7299,6672
4650,-7299,6672
4650,-7299,6672
4664,-7303,6603
4664,-7303,6603
4664,-7303,6603
4691,-7294,6576
4691,-7294,6576
4691,-7294,6576
4691,-7294,6576
4722,-7311,6535
4722,-7311,6535
4722,-7311,6535
4698,-7338,6530
4698,-7338,6530
4698,-7338,6530
4698,-7338,6530
4700,-7343,6541
4700,-7343,6541
4700,-7343,6541
4700,-7343,6541
4706,-7370,6556
4706,-7370,6556
4706,-7370,6556
4702,-7376,6550
4702,-7376,6550
4702,-7376,6550
4671,-7395,6535
4671,-7395,6535
4671,-7395,6535
4671,-7395,6535
4687,-7399,6563
4687,-7399,6563
4687,-7399,6563
4687,-7399,6563
4670,-7413,6525
4670,-7413,6525
4670,-7413,6525
4683,-7376,6459
4683,-7376,6459
4683,-7376,6459
4683,-7376,6459
4681,-7388,6451
4681,-7388,6451
4681,-7388,6451
4691,-7397,6433
4691,-7397,6433
4691,-7397,6433
4691,-7397,6433
4699,-7374,6388
4699,-7374,6388
4699,-7374,6388
4699,-7374,6388
4719,-7357,6376
4719,-7357,6376
4719,-7357,6376
4734,-7324,6327
4734,-7324,6327
4734,-7324,6327
4734,-7324,6327
4751,-7294,6274
4751,-7294,6274
4751,-7294,6274
4813,-7231,6194
4813,-7231,6194
4813,-7231,6194
4813,-7231,6194
4839,-7189,6053
4839,-7189,6053
4839,-7189,6053
4839,-7189,6053
4859,-7135,6013
4859,-7135,6013
4859,-7135,6013
4901,-7062,5940
4901,-7062,5940
4901,-7062,5940
4901,-7062,5940
4903,-6970,5953
4903,-6970,5953
4903,-6970,5953
4903,-6970,5953
4892,-6873,5855
4892,-6873,5855
4892,-6873,5855
4950,-6764,5847
4950,-6764,5847
4950,-6764,5847
4950,-6764,5847
4942,-6676,5816
4942,-6676,5816
4942,-6676,5816
4969,-6608,5825
4969,-6608,5825
4969,-6608,5825
4969,-6608,5825
4946,-6500,5825
4946,-6500,5825
4946,-6500,5825
4941,-6397,5843
4941,-6397,5843
4941,-6397,5843
4941,-6397,5843
4962,-6316,5825
4962,-6316,5825
4962,-6316,5825
4904,-6214,5818
4904,-6214,5818
4904,-6214,5818
4907,-6136,5835
4907,-6136,5835
4907,-6136,5835
4907,-6136,5835
4909,-6103,5834
4909,-6103,5834
4909,-6103,5834
4894,-6038,5808
4894,-6038,5808
4894,-6038,5808
4894,-6038,5808
4866,-5965,5817
4866,-5965,5817
4866,-5965,5817
4853,-5956,5799
4853,-5956,5799
4853,-5956,5799
4853,-5956,5799
4885,-5921,5794
4885,-5921,5794
4885,-5921,5794
4885,-5921,5794
4864,-5898,5774
4864,-5898,5774
4864,-5898,5774
4873,-5885,5760
4873,-5885,5760
4873,-5885,5760
4873,-5852,5716
4851,-5852,5716
4851,-5852,5716
4851,-5852,5716
4850,-5851,5691
4850,-5851,5691
4850,-5851,5691
4835,-5827,5674
4835,-5827,5674
4835,-5827,5674
4830,-5796,5686
4830,-5796,5686
4830,-5796,5686
4830,-5796,5686
4830,-5809,5621
4830,-5809,5621
4830,-5809,5621
4826,-5773,5593
4826,-5773,5593
4826,-5773,5593
4826,-5773,5593
4844,-5812,5545
4844,-5812,5545
4844,-5812,5545
4840,-5800,5526
4840,-5800,5526
4840,-5800,5526
4840,-5800,5526
4822,-5812,5451
4822,-5812,5451
4822,-5812,5451
4825,-5805,5375
4825,-5805,5375
4825,-5805,5375
4800,-5792,5338
4800,-5792,5338
4800,-5792,5338
4800,-5792,5338
4823,-5823,5219
4823,-5823,5219
4823,-5823,5219
4823,-5823,5219
4805,-5822,5152
4805,-5822,5152
4805,-5822,5152
4757,-5838,5038
4757,-5838,5038
4757,-5838,5038
4757,-5838,4886
4737,-5809,4886
4737,-5809,4886
4737,-5809,4886
4702,-5771,4759
4702,-5771,4759
4702,-5771,4759
4642,-5724,4609
4642,-5724,4609
4642,-5724,4609
4642,-5724,4609
4584,-5681,4531
4584,-5681,4531
4584,-5681,4531
4508,-5686,4399
4508,-5686,4399
4508,-5686,4399
4508,-5686,4399
4416,-5646,4195
4416,-5646,4195
4416,-5646,4195
4329,-5627,4091
4329,-5627,4091
4329,-5627,4091
4329,-5627,4091
4241,-5574,4012
4241,-5574,4012
4241,-5574,4012
4160,-5548,3977
4160,-5548,3977
4160,-5548,3977
4160,-5548,3977
4116,-5474,3877
4116,-5474,3877
4116,-5474,3877
4042,-5466,3858
4042,-5466,3858
4042,-5466,3858
4042,-5466,3858
3959,-5407,3772
3959,-5407,3772
3959,-5407,3772
3947,-5390,3762
3947,-5390,3762
3947,-5390,3762
3947,-5390,3762
3846,-5368,3773
3846,-5368,3773
3846,-5368,3773
3806,-5365,3702
3806,-5365,3702
3806,-5365,3702
3806,-5365,3702
3753,-5326,3686
3753,-5326,3686
3753,-5326,3686
3718,-5306,3642
3718,-5306,3642
3718,-5306,3642
3718,-5306,3642
3685,-5308,3629
3685,-5308,3629
3685,-5308,3629
3636,-5268,3620
3636,-5268,3620
3636,-5268,3620
3636,-5268,3620
3589,-5231,3582
3589,-5231,3582
3589,-5231,3582
3518,-5228,3511
3518,-5228,3511
3518,-5228,3511
3518,-5228,3511
3495,-5238,3524
3495,-5238,3524
3495,-5238,3524
3427,-5205,3489
3427,-5205,3489
3427,-5205,3489
3427,-5205,3489
3404,-5239,3484
3404,-5239,3484
3404,-5239,3484
3371,-5225,3471
3371,-5225,3471
3371,-5225,3471
3371,-5225,3471
3358,-5234,3451
3358,-5234,3451
3358,-5234,3451
3303,-5217,3423
3303,-5217,3423
3303,-5217,3423
3303,-5217,3423
3281,-5259,3405
3281,-5259,3405
3281,-5259,3405
3281,-5259,3405
3248,-5230,3417
3248,-5230,3417
3248,-5230,3417
3236,-5252,3375
3236,-5252,3375
3236,-5252,3375
3236,-5252,3375
3187,-5263,3315
3187,-5263,3315
3187,-5263,3315
3187,-5263,3315
3149,-5279,3312
3149,-5279,3312
3149,-5279,3312
3149,-5279,3312
3119,-5264,3334
3119,-5264,3334
3119,-5264,3334
3103,-5285,3316
3103,-5285,3316
3103,-5285,3316
3061,-5313,3288
3061,-5313,3288
3061,-5313,3288
3061,-5313,3288
3003,-5330,3268
3003,-5330,3268
3003,-5330,3268
2858,-5394,3156
2858,-5394,3156
2817,-5387,3111
2817,-5387,3111
2817,-5387,3111
2788,-5426,3080
2788,-5426,3080
2788,-5426,3080
2788,-5426,3080
2719,-5439,3103
2719,-5439,3103
2719,-5439,3103
2697,-5462,3081
2697,-5462,3081
2697,-5462,3081
2636,-5488,3041
2636,-5488,3041
2636,-5488,3041
2636,-5488,3041
2574,-5506,3052
2574,-5506,3052
2574,-5506,3052
2574,-5506,3052
2523,-5553,3016
2523,-5553,3016
2523,-5553,3016
2451,-5561,3000
2451,-5561,3000
